Id	Text	Label
1243609760286605313	"trump said he ""has a feeling"" the ny governor's calls for thousands of ventilators are overblown as cases of the coronavirus skyrocket in parts of the country. httpurl # via @user"	UNINFORMATIVE
1245968563036282881	"one #us embassy, #newdelhi personnel tests positive for #covid19. statement from us state dept- “we are aware of reports of a covid-19 case related to an embassy new delhi employee. we are working with #indian health authorities to ensure the employee receives proper treatment."""	INFORMATIVE
1241686018345947137	#japan raised travel alert, urging citizens to not go #us unless essential. alert was raised to level 2 sunday by japan foreign ministry. 4 is highest level. meanwhile, us warned citizens to avoid non-essential travel to japan. us has 25,000+ #covid19 cases, japan has around 1k.	INFORMATIVE
1249607576741744641	@user @user @user similarly, the first case in california and the outbreak on the diamond princess can be traced back to the first us case in wa, which was 10 days before the travel ban. covid was already circulating in the us, and trump did nothing to address it.	INFORMATIVE
1242438543479193601	release of travel and transmission history of covid-19 patients may lead to more suspicion and panic dhvani mehta @user senior resident fellow at vidhi centre for legal policy, writes in #talkpoint httpurl	UNINFORMATIVE
1247954697694015488	5/ the pcr test is being promoted for covid19. it tests for the presence of the virus. but the blood test which measures antibodies which form in persons who were infected, healed and have immunity is a more useful test. it measures #herdimmunity. why is blood test not done? httpurl	UNINFORMATIVE
1236064043733078017	the test results of two people recently identified by arkansas health officials as possibly having the new coronavirus were negative, a spokesman for the state department of health said friday. httpurl httpurl	INFORMATIVE
1247936819645145088	please, have a minute look at the above posted statistics of death occurred due to respiratory failure in india in 2018 being far far less than #covid19 httpurl	UNINFORMATIVE
1251390900191846400	@user #covid19 number of cases and deaths in texas continue to rise each day and yet today texas announced its chrony task force to reopen. we aren't expected to peak for 2 weeks. courtesy @user httpurl	UNINFORMATIVE
1237539939597733890	latest from japan and beyond on the #coronavirus outbreak *virus fears subdue japan quake anniv *deaths top 4,000 worldwide in 2 months since 1st death: who *nyc suburb to be locked down *italy lockdown as cases top 10,000 ↓for more on #covid19 ↓ httpurl httpurl	INFORMATIVE
1241165748304842754	4/ collin county to date has 18 reported coronavirus cases as well as a coronavirus-related death of a 64-year-old plano resident.	INFORMATIVE
1241182760292794368	grand strand activates $1 million tent system for treatment of covid-19 patients &gt;&gt; httpurl httpurl	UNINFORMATIVE
1241287266812809222	pence staffer tests positive for coronavirus a staff member in vice president mike pence's office has tested positive for coronavirus, according to pence's spokesperson. cnn's wolf blitzer talks to dr. sanjay gupta about the diagnosis. httpurl #video #usrc httpurl	INFORMATIVE
1241411115763953665	#italy reports 6557 new cases of #coronavirus and 793 new deaths. total number of confirmed cases goes up to 53,578 and death toll goes up to 4825. 😓😓	INFORMATIVE
1241845326434058240	two cruises coming into san diego this week. no #covid19 cases. cruises have been gone 2 weeks so like a quarantine @user	INFORMATIVE
1244710702285275136	tonight: @user speaks with christ church georgetown rector rev. tim cole, the first patient in washington, d.c., to test positive for covid-19; more on cole's fight against the virus and how community and faith have aided his recovery at 6:30 p.m. et. httpurl	INFORMATIVE
1241136404417196035	the number of people to have died from #coronavirus #covid19 in italy is now 4,032 after 627 more deaths from the virus were confirmed today. today is the biggest increase to date. italian figures show the youngest person to die was 31 and the oldest 103. @user @user	INFORMATIVE
1247489195389706240	kenya has so far tested 4277 people since it reported the first positive case of #covid19 according to a statement released by president uhuru kenyatta. 16 more people tested positive for coronavirus bringing the total number to 158 total cases. httpurl #sokonews	INFORMATIVE
1241076518664601600	italian officials report 627 new coronavirus deaths friday, bringing the death toll to 4,032 people; biggest day-to-day increase in the country during outbreak - nbc news #italy #coronavirus #covid	INFORMATIVE
1241635250410868736	juventus's dybala tests positive for coronavirus juventus and argentina football forward paulo dybala has tested positive for coronavirus but has no symptoms, the italian serie a club said on saturday, making him one of the most high-profile players to be infected so far.htt…	INFORMATIVE
1236247932719910913	"@user ""he wasn't returning from iran or china. returned from usa so wouldn't have suspected #coronavirusaus"" ... #coronavirus httpurl"	UNINFORMATIVE
1241203648769732608	seven-month-old emmett is battling the #coronavirus in kershaw county. little emmett's mother says he had a fever of 104 degrees and tested positive tues. his grandmother tested positive saturday. his family is now quarantined until april. full story: @user #shaysimontv httpurl	INFORMATIVE
1247074944330186753	us death toll from #coronavirus now 9.643, an increase of 1,147 in 24 hours. rise tops 1,000 for the 5th day in a row. greater new york area continues to be epicenter, but michigan, feared to be the next epicenter, now has third-highest state toll 337,620 confirmed cases in us	INFORMATIVE
1251552658017714177	new data from the ons, northern ireland and care commission shows hidden care covid deaths now put uk deathtoll worst in europe with 7,500 hidden care deaths. httpurl	INFORMATIVE
1251109411818520576	debraj raj @user explains how governments have a tendency to prefer minimising visible dangers. a tight lockdown reduces visible deaths from #covid19, but brings with it diffuse &amp; relatively invisible deaths, for example suicide, domestic violence: httpurl httpurl	UNINFORMATIVE
1245990419386830848	news: tourism in #barnsley will bounce back despite #covid19 - according to @user the group's helped landmarks across the region go digital, after they closed as part of social distancing efforts hear more from them in our news: httpurl	UNINFORMATIVE
1236143977021104128	ugh, tweeting with the #livepdnation is getting ruined for me because all i keep seeing are the new coronavirus cases reported where i live... 😑 it’s making me want to stay off twitter. brb, duct taping my doors and lysoling everything. 😷#livepd httpurl	UNINFORMATIVE
1243188170247766017	should be in vegas today, but covid 19. had plans to play wolf creek in mesquite tomorrow, but covid 19. chefs table at the water grill planned for saturday night but, covid 19. craps with the boys, but covid 19. #thebachelorpartythatwasnt	UNINFORMATIVE
1247734539696275461	chin up, there is some good news for us: australia is among the top three countries in the world best placed to ride out the economic fallout of #covid19, and experts predict property will signal the recovery. @user @user #ausproperty httpurl	UNINFORMATIVE
1236715106622472192	most people still don't recognize how incredibly infectious #covid19 is. according to news (httpurl in #iceland, a nurse just back from skiing in italy went to work infected in an er for a single shift &amp; infected 3 other nurses, &amp; 5 more nurses put in quarantine.	INFORMATIVE
1247650645781463046	the macon county health department has confirmed the first covid-19 death in the county. he was a man in his 80s living at fair havens senior living facility in decatur #wcia story: httpurl httpurl	INFORMATIVE
1241246816622051328	@user @user @user @user @user dr. hewlett, do we have any reasonable handle on the data yet of how many could be infected with sars-cov-2 virus in the u.s? since testing has been so inadequate could it be true that there are way more who have covid-19 and have handled it well?	UNINFORMATIVE
1236091824822861825	ladies' div ii quarterfinal of menlo hs (atherton) v bishop o'dowd canceled due to coronavirus. menlo not forfeit, but o'dowd automatically advances.	UNINFORMATIVE
1239014317963517957	king county says it will repurpose the arrivals section of boeing field to create additional shelter space for vulnerable people living in a crowded seattle shelter as well as two new spaces for covid-19 quarantine or recovery for those who are homeless. httpurl	UNINFORMATIVE
1246103004886925312	we have a new tool to track #covid19 cases in each california county. here's where things stand this morning in sacramento, yolo, placer and san joaquin counties. httpurl httpurl	UNINFORMATIVE
1245748486181699584	1/ when we observe the #covidー19 crisis, it is difficult not to focus on the case of #qatar. indeed, the emirate seems to have learned a great lesson from the blockade imposed, in 2017, by its arab neighbors in the gulf.	UNINFORMATIVE
1245662432149856256	rush officials are now using an online calculator to predict how many covid-19 cases will hit illinois and figure out how many supplies they will need in coming weeks. it also includes insights into how covid-19 might spread in illinois as a whole. httpurl	UNINFORMATIVE
1240804962809995265	this graph on us confirmed covid-19 cases -- httpurl -- is not very comforting. doubling cases every 3 days... isn't that like ~24% day-over-day?	UNINFORMATIVE
1245652747879198721	#andorra is to test its entire population. all 77,000 citizens of the state will get #covid19 antibody tests. it has 390 confirmed cases &amp; 14 deaths. ffirst case was march 2nd, a 20-year old man who had returned from milan, italy. httpurl httpurl	INFORMATIVE
1242699084605140992	@user has confirmed one case in osun and another one in lagos, now making nigeria have 46 confirmed cases but 43 active cases. follow me as i will be helping @user in ensuring i share real information about the ongoing epedemic we have found ourselves in. #covid19 #dangote	INFORMATIVE
1252084033070063616	1/ the president's china travel ban excluded from the us nealy 1 million potential covid-19 carriers. only citizens &amp; permanent residents were allowed entry. all public health scientists agree it helped avoid significant suffering &amp; death. @user &amp; @user declared . . .	UNINFORMATIVE
1241550454833713152	no new #covidー19 case reported in australia today as death toll reaches 7. with 1073 confirmed cases across australia, 69 have been recovered. may everyone get well soon. #coronaviruspandemic #covid_19australia	INFORMATIVE
1236104360641417225	and trump goes to cdc lies &amp; the numbers are disappearing from the #cdc website!! bcuz trump doesn’t want the new confirmed #coronavirus and #covid19 🇺🇸 cases high.. cdc is in atl &amp; the nurse told us it’s turning into political bullshit to make it sound better🤬 read this @user	UNINFORMATIVE
1246033016344006658	on a positive note hon kampyongo has acknowledged the involvement of upnd party in the covid fight &amp; told us that they will be donating like other stakeholders on a date to be communicated. 👏👏👏👏👏👏	UNINFORMATIVE
1248461088233902080	@user over a 3 month period that would be around 400 deaths a day with 35 million infected. or 100/day over a year. there's more deaths now from covid in us alone and it's infected way less.	UNINFORMATIVE
1241416785695518720	coronavirus death toll in uk climbs to 233 after 53 more people die in england patients aged between 41 and 94 19 deaths in london including 8 at london north west university healthcare nhs trust	INFORMATIVE
1245944611727704064	there is only one person americans should be listening to and that is governor cuomo!!! 🚨🚨🚨🚨🚨🚨🚨🚨🚨🚨🚨 @user needs to be ignored! this clown opens his mouth and americans die!! #trumpliespeopledie #caronapendamic #covidー19 #covid19pandemic httpurl	UNINFORMATIVE
1241183520204009472	“justice will not be served until those who are unaffected are as outraged as those who are.” -benjamin franklin #covid_19 #government #politics #coronacrisis #ubi #lockdown	UNINFORMATIVE
1245869544050057223	reminder: i voted to elect the competent, prepared stateswoman named @user #covid19 #trumppressconference #trumpownseverydeath #cnntownhall httpurl	UNINFORMATIVE
1241488412068085760	coronavirus fear cripples refugees living in unsanitary camps #rohingya in bangladesh …there have been no coronavirus cases yet among the 1 million refugees there, fear of an outbreak is very real. httpurl mar. 18, 2020 httpurl	INFORMATIVE
1236098132775223298	#factsnotfear | infectious disease specialist dr. paul schultz with norton hospital joins doug to answer some of the top 25 questions about covid-19. httpurl @user	UNINFORMATIVE
1236155754765119488	why there’s still no single, accurate coronavirus death rate: ambulance staff wearing protective masks and suits bring in a patient to a hospital in tehran, iran, on march 2, 2020. | fatemeh bahrami/anadolu agency via getty images trump says covid-19… httpurl httpurl	UNINFORMATIVE
1239061315240501249	absolutely terrifying comparison of the age distributions of #covid cases in #italy, where they are only testing people who show symptoms &amp; #skorea a lot of 20-29yos out there who feel just fine but are v contagious #covidー19 #coronavirusupdates #coronavirus via @user httpurl	UNINFORMATIVE
1236168176276246528	2 presumptive positive cases of #coronavirus19 confirmed in #leecounty, one patient has died and the other is being treated in isolation at #gulfcoastmedical center. httpurl patient in #santarosacountyfl diagnosed with #covidー19 also died #coronavirusflorida	INFORMATIVE
1246847398644760583	there are 37,505 cases of #covid19 / #coronavirus in new jersey (as of april 5). bergen county has the highest with 6,187 cases. salem county has the lowest with 26 cases. 917 people have died. the first case was reported in new jersey 32 days ago. httpurl	INFORMATIVE
1241605972872712192	@user for couple of days a post has been circulating via internet regarding your fight vs #covidー19 in #italy. is it authentic? really hope it isn't. we must stay positive, stronger now more than ever. together we can fight this thing. may god bless italy n all of us! #staystrongitaly httpurl	UNINFORMATIVE
1236225082436935681	wa obos sin: it will be good for you to be fully recover before get to work. like in singapore, the gov. encourage those with respiratory symptoms to stay at home or work at home for at least 14 days. wa obos dxb: see a doctor n did you get the covid test done? me: ok, baiklah	UNINFORMATIVE
1241122290974093312	some crazy state-by-state covid numbers. nj has run 1240 tests. 890 came back positive. louisiana 479 of 1047 ohio 169 of 309 maryland 149 of 243 alabama 81 of 109 delaware 38 of 74 the virus is far more widespread than the numbers indicate. we're still waaay behind on testing.	INFORMATIVE
1245880564806287365	"@user @user the theory annette it helps prevent people who are asymptomatically infected transmitting #covid19 unknowingly,"" south korea &amp; hong kong places shown to manage outbreaks successfully where face masks are used widely. also reduces droplets surfaces. httpurl"	UNINFORMATIVE
1242706832461680641	"#fakenewsbusted - nagpur municipal corporation commissioner @user has rubbished an audio clip, which claims nagpur has more than 50 #covid19 patients, as ""baseless and fake"". ""in nagpur, 4 patients have tested positive and are being treated in govt hospital."" @user"	INFORMATIVE
1240081628560609282	today gov. cooper's eo removed certain barriers to receive unemployment benefits. i applaud @user for his leadership and taking action to assist those hit hardest by the negative economic impact of #covid19nc #coronavirus. apply here for benefits: httpurl httpurl	UNINFORMATIVE
1243279471630848000	green acres on #coronavirus: mr. douglas: people are dying! mrs. douglas: less ssi recipients! mr. haney: respirators for sale! httpurl	UNINFORMATIVE
1236142928419885057	#bhutan's first case of #coronavirus is an #american tourist. he left #washington, d.c. on february 18 and toured #india with his partner before going to bhutan. #covidー19 #coronavirusindia httpurl	INFORMATIVE
1245851126039293954	@user covid19 is real, that everyone should know. ncdc are only attended to some group of high ranked individuals, there's a case of a patient in kwara, he got back from the uk and contacted the said virus and they try to reach the ncdc to come pick him up but got no response	INFORMATIVE
1245894158557970432	storm clouds on the horizon!! your friday forecast and the latest #coronavirus developments next on the @user news @user #tvnewsman #blauerpower #deskduty httpurl	UNINFORMATIVE
1247148377651007490	the current tally from the vdh includes more than 100 cases spread out among the following areas in southwest and central virginia, including the first confirmed covid-19 cases in appomattox and giles counties. httpurl	INFORMATIVE
1249758287924518912	#iaffecho @user : rt @user 3 of top 5 md zip codes w/most covid-19 are in silver spring. our members run calls there &amp; all over montgomery county each day. more are testing covid-19 positive. testing of fire fighters &amp; first responders … httpurl	UNINFORMATIVE
1241602512219566080	unbelievable. us now has the highest number of active #covid19 cases after italy. httpurl us active cases is 4x of china httpurl	UNINFORMATIVE
1245793264952893442	as someone so recently infected with coronavirus and spluttering his way through crap excuses, should hancock be wearing a n95? #bbcqt	UNINFORMATIVE
1241509157380993025	we received information that a trader joe’s crewmember tested positive for covid-19. the captain allegedly told crew that the store would remain open. “he asked no one else to get tested and has said it's been 5 days so symptoms would have appeared if anyone else had it.” 1/	INFORMATIVE
1242993110310727681	sad news: my mom told me that one client at haven hill was test positive with covid-19 and haven hill is closed last friday now because of the coronavirus in the usa. so, all clients are staying home to stay safe and healthy.	INFORMATIVE
1246440182196420610	"it is ""inevitable"" more health workers will die from #coronavirus director of royal college of nursing in scotland, was speaking after deaths of nurses aimee o'rourke &amp; areema nasreen, who had both tested positive httpurl"	INFORMATIVE
1241546380604321797	(march 21, 2020) a 61-year-old frisco man, with no reported travel, is one of 4 new cases of covid-19 reported by collin county. none have no underlying health conditions and are isolating at home. this brings the total number of frisco cases to 11. httpurl httpurl	INFORMATIVE
1245810176139165696	statistical factoid. covid-19 cases in england have been growing by a pretty consistent 15% (give or take) per day since mid march. if that continues everyone in england will be infected by 24th may. source: public health england data: httpurl	UNINFORMATIVE
1243165487816728577	.⁦@user you are pathetic! ⁦@user donates his paycheck back to the people every quarter. fk’n pathetic senate passes massive $2 trillion coronavirus spending bill httpurl	UNINFORMATIVE
1240232155537604609	coronavirus alert, it’s suspected to be in huawei office at oriental hotel. the chinese and the organization are hiding something. our government need to check them quickly #coronavirusnigeria #fightcovid19 #covid19 many nigerians are working there ooo	UNINFORMATIVE
1246451623561396224	128 of the 198 deaths in ga had underlying conditions. ga has a population of almost 11 million. state shut down for 70 deaths in 11 million. #coronavirus gov. brian kemp deputizing sheriffs to enforce shelter-in-place order httpurl	INFORMATIVE
1247382542799507456	#uk prime minister #borisjohnson is sent to intensive care on the advice of his medical team at a central london hospital after his #coronavirus symptoms worsened. he was self-quarantined after testing positive for #covid-19. #covid19 httpurl	INFORMATIVE
1241073527798685696	@user @user @user @user .latest real time #s #coronavirus #dontpanic 0 dead in 30 states 1 dead in 9 states 2 dead in 6 states 3 dead in 3 states 4 dead in 1 state 5 dead in tx 9 dead in nj &amp; fl 10 dead in la &amp; ga 19 dead in ca 36 dead in ny 74 dead in wa total: 206 flu deaths: 22,000 – 55,000	INFORMATIVE
1241801625091690499	- nigeria coronavirus cases rise to 30; - enugu rangers striker dies in an auto crash; - enyimba player kidnapped; someone should at least drop good news today na, even if it's just one😩 #covidー19	INFORMATIVE
1245854439505678338	"holy shyt!! this is serious. i’ve asked before, i’ll ask again. wtf is really going on? ""shoot them dead"": philippine president rodrigo duterte orders police and military to kill citizens who defy coronavirus lockdown httpurl"	UNINFORMATIVE
1236773188694089730	texas coronavirus cases in houston area climbs to eight | the texas tribune httpurl	INFORMATIVE
1247242199638687751	"#iran #coronavirus update: 19,500 dead, ""one million may die"" due to government mismanagement - rouhani said ppl have to get back to work ⁉️ @user @user @user @user @user @user @user @user @user httpurl"	INFORMATIVE
1246090171621179397	sandra santos-vizcaino, who taught third grade at an elementary school in brooklyn, is the first new york city school teacher reported to have died of covid-19. httpurl	INFORMATIVE
1241306777926410241	two more cases of corona virus confirmed in #peshawar, both in their 40’s. one returned from malaysia the other from umrah, they’re from ibrahim town and bara road areas respectively . #covid19	INFORMATIVE
1241091231872057345	coronavirus deaths top 10,000 globally; new york, california tighten restrictions - the wall street journal coronavirus deaths top 10,000 globally; new york, california tighten restrictions the wall street journaltrump has he… httpurl #news #googlenews httpurl	INFORMATIVE
1251138155727618049	@user @user @user read up the concept of how preparedness and prevention is the best cure. meanwhile the us now has 34,641 coronavirus deaths, over 23% of all reported global deaths. that’s quite frankly appalling for the so-called wealthiest country. buck stops at the top... #wtf #trumpvirus	INFORMATIVE
1241576604737736705	look: sarangani province update on covid-19 as of march 21, 2020 (12nn). 📌 30 news cases of “pums” were added to the report. #sulongkalusugan #bantaycovid19 #sulongsarangani httpurl	INFORMATIVE
1241521786761515008	14 more covid-19 cases confirmed in nz, total reaches 66. includes one case in dunedin, with two cases relating to the recent world hereford conference in queenstown. httpurl	INFORMATIVE
1241573745514315777	“the human and economic costs of delaying this lockdown will be staggering. the covid-19 outbreak has many more cases now than are visible. we had almost 20,000 cases in the us on friday. in one week there will be about 200,000. in two weeks: 2,000,000.”	INFORMATIVE
1239771537265352704	ct governor lamont is spreading misinformation. that incorrect information reflects negatively on the trump administration. bars, restaurants closed as coronavirus response widens httpurl via @user	UNINFORMATIVE
1245670750658461696	if i'm the revival i'm grateful for the coronavirus because that's my ticket to go to aew or nwa they want out of their contracts this is the perfect way for them to get out of their contracts hey look i found another positive for the coronavirus i'm 2 for 2	UNINFORMATIVE
1250781811409641475	@user @user our uncle of 84 yrs young with alzheimer’s died at a nursing home in brooklyn on 4/6 but the family wasn’t informed until the next day. they claim his death was not #coronavirus related but we don’t believe them. how many others are dying at this facility?	UNINFORMATIVE
1241316378059190272	coronavirus cases, worldwide: january 22nd: 580 february, 21st: 77,673 now: 277,000+ but ghabrana nahi hai doston! 🙄 #coronaviruspandemic	INFORMATIVE
1247126672463159298	recovering from covid-19: abc’s bob woodruff’s son shares his story longtime abc news correspondent bob woodruff’s 28 year-old son, mack, has been diagnosed with covid-19. httpurl	INFORMATIVE
1241505620672602116	new: there are at least 23,572 confirmed cases of #coronavirus in the united states. also, according to cnn’s health tally, 295 people have died. #covid_19 #coronaviruspandemic	INFORMATIVE
1245669378152116224	you all be careful, there is a story going around that the masks being shipped to nigeria are already coronavirus positive,denmark had same issue. also read a report on cv tests for the uk also positive. apparently, china came to war winning without missiles or guns	UNINFORMATIVE
1246301715567173633	.@user shared that she and her son were both diagnosed with &amp; recovered from covid-19 over the past two weeks. the singer is also donating $1,000,000 to fight the virus. httpurl	INFORMATIVE
1239611657749270529	@user per a retired twitter virologist, @user being tested if you're asymptomatic and receiving a negative result means nothing. you could burst into fully symptomatic covid19 the next day. (in other words, a person doesn't shed virus--isn't testable--without symptoms.)	UNINFORMATIVE
1241371911399133185	nigeria just announced 10 new coronavirus cases. i don’t know what the govt is thinking. but a partial ban of a mere 13 countries is not good enough. coronavirus is now in 186 countries. and at least 70 of them having 100 cases and counting. pls rt #nigerianeedsatotaltravelban	INFORMATIVE
1245870930485637120	breaking: gov. inslee says a number of factors will determine when he will lift his stay at home order—daily death &amp; infection rates, car and foot traffic (cell pings) data, hospitalization rates and whether therapies are working. #covid_19 httpurl	UNINFORMATIVE
1241570863058739200	and look at germany's covid-19 death rate per case compared to uk's death rate per case 0.22% vs 2.2% as of 20 mar 20. says it all.	UNINFORMATIVE
1249470109145587713	"new signs suggest coronavirus was in california far earlier than anyone knew ~""a man found dead in his house in early march. a woman who fell sick in mid-february and later died""—paige st. john @user httpurl httpurl"	INFORMATIVE
1241753206973218826	8 more confirmed coronavirus cases raising the number of those infected to 15. the eight, being five kenyans, two frenchmen and a mexican, are said to have arrived in the country through nairobi’s jomo kenyatta international airport. still not serious?	INFORMATIVE
1245041155529728006	cook county had 1st case on 3/23. a week later, 134 are positive. that gives you a sense as to how quickly #covid19 spreads through a jail or prison. with the 1st positive tests in dc &amp; md prisons this week, i fear what numbers we’ll be seeing next week. httpurl	INFORMATIVE
1236565724547563520	despite the constant negative press covfefe covfefe = covid-19 q was right all along! schumer a snake, pelosi a snake! praise q! you'll be sick of winning 💪 #anon #qanon	UNINFORMATIVE
1244507862556200960	us chief medical advisor has warned that upto 200,000 people could die of covid-19 in america. their death toll is currently at 2,510. #coronavirusoutbreak httpurl	INFORMATIVE
1236706016483409920	@user @user oil is the new coal. clearly this is sparked by covid-19 but with plug-in car sales surging in eu due to new 2020 eu rules, oil demand will likely never fully recover. it's now a fight for market share in shrinking oil market. us frackers headed for pain. httpurl	UNINFORMATIVE
1243207127528857600	we're honored to host the 60 person medical team sent in aid of the covid-19 pandemic in belize. thank you cuba! #radissonbelize #radisson #belizecity #belize #cuba #covid_19 httpurl	UNINFORMATIVE
1251682626022322179	@user i mean right now we are at a projected 60k deaths from this and 80k died in 2017 from the flu. on top of confirmed deaths in ny that weren’t related to covid but are being counted towards the total death number. makes you think 🤔	UNINFORMATIVE
1241180768254267395	need y’all to get off of al gore’s internet... you are clogging up the lines. wifi is slow as a turtle. 🐢#covid_19 93 aol dial up.	UNINFORMATIVE
1245822193851699202	@user dom's strategy - to show the nhs failing. thereby catalysing faragist us-style privatisation of #nhs. 'worst case' - med costs of elderly, lulled into neo-con post-brexit, 'cleansed', if they covid die, having served their pawnsy purpose. it's win-win for these psychopaths.	UNINFORMATIVE
1239565646792278017	@user 2% covid-19 u.s. death rate is 100× the death rate of 0.02% for h1n1. it's currently half the global death rate.	UNINFORMATIVE
1237078827223764997	covid-19 research: a new research study by researchers from wenzhou medical university in zhejiang province reveals that almost all covid-19 patients exhibited hypokalemia &amp; that supplementation w/ potassium ions assisted in their recovery. httpurl	UNINFORMATIVE
1235428793830916097	a pet dog belonging to coronavirus affected patient has contracted the virus. it is first reported case of human to animal transmission of this disease in hong kong.	UNINFORMATIVE
1246035084072927238	antibody testing will be of limited use for tracing contacts of infected people because health authorities are weeks behind... read: httpurl will a home antibody test for covid-19 really help? new scientist #covidー19uk #covid2019uk 😢 httpurl	UNINFORMATIVE
1236263697569452032	#coronavirus more than 613 people have been affected due to the corona virus in #france. it's on stage 2. stage 3 will be risk, so we pray to allah to protect us. about 1400 school/college r closed cause of virus in 2 department in #paris number of cases are increasing daily	INFORMATIVE
1250832444787392518	@user the average deaths per day during civil war, the deadliest war in american history, was about 500. yesterday, more than 2,400 people in the us died of covid. httpurl	INFORMATIVE
1235941707482640385	it's a question a lot of dense communities must answer: where to put coronavirus patients who need to recover in isolation? hospitals are a poor and expensive choice. coronavirus motel ignites clash at the epicenter of seattle outbreak httpurl via @user	UNINFORMATIVE
1247436634766835712	@user @user @user @user @user @user @user @user @user philip why did you not report exact date in jan when #nphet held their first meeting? held first meeting in january - reader might think hse, dept health and simon harris are on top of things #covid19 held first meeting 27 january - hmmm bit late? #tcoimh @user httpurl	UNINFORMATIVE
1240322071411822593	if you're a non-resident foreigner in south korea who happens to test positive for #covid19 and spend 19 days in the hospital, you pay... nada. proud to pay taxes in this country. httpurl httpurl httpurl	UNINFORMATIVE
1247664701879644160	clean air = basic human right pre-covid air quality in us regions was getting worse from wildfires along w/ auto &amp; truck emissions (small particulates). we need to address those dangers during covid recovery planning.	UNINFORMATIVE
1241640632659128321	government figures show there are 35 confirmed coronavirus cases in #staffordshire, 2 in #stoke-on-trent and 11 in #cheshire east. one patient's died at royal stoke hospital and another has died at leighton hospital in crewe. both in their 70s with underlying health conditions.	INFORMATIVE
1243201643895816199	just in: 56 new positive cases of #covid19 in dallas county being reported today. this brings the total case count in dallas county to 303. the seventh death is a woman in her 90's who was a resident of the city of dallas. @user @user @user httpurl	INFORMATIVE
1241707912122314752	“the number of new coronavirus cases in ontario has grown by an average of 21 per cent daily over the past week...total number of cases is doubling every four days, and if that rate of growth were to continue, ontario's 2,053 icu beds stand to run out by mid-to-late april.”	UNINFORMATIVE
1245999138644340736	potential coronavirus treatment: doctors are calling on people who have recovered from the virus to donate blood in hopes that it could help sick patients. abc news’ clayton sandell reports. httpurl	UNINFORMATIVE
1236112378619547648	@user possible michelle.. we had a #covid19 case in malaysia.. case 9, infected while at the singapore conference (20-22 jan), positive by 4 feb.. given symptomatic rx, and was negative by 17 feb. from sx till remission, around 13 days. httpurl	INFORMATIVE
1241116108586921988	it was bound to happen at some point: the first case of covid-19 was detected inside an amazon warehouse. another was detected inside a major online grocery retailer freshdirect. httpurl	INFORMATIVE
1236143020510261248	@user @user what it finally takes for trump voters to get scared of trump? illness and death but only their own potential illnesses and deaths. you can’t shoot covid19 with an ar-15, or keep covid19 offshore on a cruise ship, or delay covid19 with a wall ... #stonecoldidiot #covid19	UNINFORMATIVE
1247546029387505664	we regret to inform you that, unfortunately, due to the covid-19 virus, we are cancelling the first three 'legends of the great swamp' tours. this includes the following: may 2- bootlegging lore of the great swamp may 16- legends of the great swamp june 6- the famous bank heist httpurl	UNINFORMATIVE
1243026312551231488	─in oecd countries. the mortality rate for sars-cov-2 (1.3%) is not significantly different from that for common coronaviruses identified at the study hospital in france (0.8%; p=0.11). four common coronaviruses are in current circulation and cause millions of cases worldwide...	UNINFORMATIVE
1246472762560036865	iran's death toll from the “ coronavirus outbreak has climbed to 3,452, with 158 more fatalities recorded over the past 24 hours, health ministry spokesman kianoush jahanpur said. reported @user httpurl	INFORMATIVE
1244643769854631936	lagos state government discharges five more #coronavirus patients today. the total number of those who have recovered from the virus in nigeria is now eight. alhamdulilahi!	INFORMATIVE
1237696791048486913	the #liberals cried when there were 146 #covid19 infections with 5 deaths in the #us saying #trump has done nothing. n1h1 reached over 9k in the #us with 1k dead before obama made a move against it. not a word from the left on that. it was obama so it was ok. #coronavirus	INFORMATIVE
1244311378774634497	over 35,000 travelers entering #somalia &amp; #somaliland were screened in the last ten days. the majority of these travelers were screened in #somaliland. according to @user almost all of them tested negative to #coronavirus httpurl	INFORMATIVE
1244167264221478913	it is difficult to ascertain if the death was due to #covid19 and there are possibilities that it could have occurred after a heart attack, according to the district medical officer httpurl	UNINFORMATIVE
1241513250501558272	#laetaresunday at the sacred heart church, #limerick, ireland: 8 am: low mass - 10:30 am: high mass - 6:15 pm: vespers -7 pm: adoration with prayers in time of an epidemic. follow live at httpurl #catholic #ireland #tlm #lent #coronavirus #dontpanicbuy httpurl	UNINFORMATIVE
1236088574686224388	nc’s second coronavirus case originated in italy; chatham man now isolated at home httpurl	INFORMATIVE
1247538633021652995	gary holmberg, a retired district of columbia firefighter who had volunteered to help hurricane katrina families, died march 29. a daughter, tracy shavell, said he died of pneumonia and had tested positive for the coronavirus. httpurl	INFORMATIVE
1245439215439163396	#correction! good news is that 33 people have been discharged from the hospital. as of today — 60 are hospitalized. unclear of exact number of how many have recovered in ri from #covid19	INFORMATIVE
1241375610620055555	now we have 3 confirmed cases in abuja at once...i've always worried about cases slipping past in places that haven't enjoyed as much focus as lagos.#coronavirusnigeria #coronaviruspandemic #covid19nigeria #coronavirusupdate	INFORMATIVE
1241813076225052673	#covid19 worldwide update :- infected : 3,40,474 recovered : 91,800 deaths : 14,526 asymptomatic : 1,790 symptomatic : 366 self reported positive :606 india infected : 391 india deaths : 07 these update is as per @user #covid19 #coronaindia date : 23/03 - 01-14 am	INFORMATIVE
